dataset,disc_model,method,K_vectors,validity,prob_plausibility,cf_belongs_to_group,log_density_cf,proximity_continuous_manhattan,proximity_continuous_euclidean,isolation_forest_scores_cf,lof_scores_cf,time,coverage,actionability,sparsity,proximity_categorical_hamming,proximity_categorical_jaccard,proximity_continuous_mad,proximity_l2_jaccard,proximity_mad_hamming,log_density_test,lof_scores_test,isolation_forest_scores_test
HelocDataset,MultilayerPerceptron,DiCE,,1.0,0.0039408866995073,,-48.450756,1.78463426726845,1.0603734171488295,-0.0096244724153972,1.9821387792302123,260.38320112228394,0.9931506849315068,0.0,0.1429856500321268,,1.0603734171488295,24.81057500422142,1.0603734171488295,,32.8007,1.1044135,0.053920437263227
HelocDataset,MultilayerPerceptron,DiCE,,1.0,0.0055813953488372,,-42.876102,1.5251148029969095,0.9655961158230444,-0.0063295746426049,2.048969153362703,235.63868808746335,1.0,0.0,0.12,,0.9655961158230444,22.96334764300003,0.9655961158230444,,31.72888,1.10172,0.0540475258962109
HelocDataset,MultilayerPerceptron,RPPCEF_LOCAL,1069,1.0,1.0,1.0,33.62256,1.737768789966168,0.457500886086008,0.0769366435250292,1.077826,23.173891067504883,1.0,0.0,0.9995932810021556,,0.457500886086008,27.84718517604204,0.457500886086008,,33.133183,1.0941176,0.0539859127274265
HelocDataset,MultilayerPerceptron,RPPCEF_LOCAL,992,1.0,1.0,1.0,32.887985,1.8699060310696467,0.4780659108561731,0.0784550554984696,1.0936457,20.539867162704468,1.0,0.0,0.9996931977559608,,0.4780659108561731,35.40433209349011,0.4780659108561731,,32.501736,1.092595,0.0501259307761097
HelocDataset,MultilayerPerceptron,RPPCEF_LOCAL,1059,1.0,1.0,1.0,33.420326,1.8690124260294056,0.4834565240425704,0.0676552328278548,1.0924124,18.26528000831604,1.0,0.0,0.9994252165701852,,0.4834565240425704,35.61644868699053,0.4834565240425704,,32.85733,1.0986931,0.0540974088704837
HelocDataset,MultilayerPerceptron,RPPCEF_LOCAL,1022,1.0,1.0,1.0,33.677223,1.841618978707096,0.4772640660630531,0.0756322718211071,1.0940579,18.373374938964844,1.0,0.0,0.9994044073853484,,0.4772640660630531,33.95122932328138,0.4772640660630531,,32.74648,1.1057298,0.0534380507201573
HelocDataset,MultilayerPerceptron,RPPCEF_LOCAL,1075,1.0,1.0,1.0,33.185436,1.8185376364813783,0.4713169811011541,0.0766860522759852,1.0871012,20.688599109649655,1.0,0.0,0.9996764408493428,,0.4713169811011541,33.46195799525093,0.4713169811011541,,31.72888,1.10172,0.0540475258962109
DigitsDataset,MultilayerPerceptron,wach,,0.0,,,,,,,,279.0704116821289,0.9009009009009008,,,,,,,,,,
DigitsDataset,MultilayerPerceptron,wach,,0.0,,,,,,,,269.7819359302521,0.8468468468468469,,,,,,,,,,
DigitsDataset,MultilayerPerceptron,wach,,0.0,,,,,,,,275.29407000541687,0.9821428571428572,,,,,,,,,,
DigitsDataset,MultilayerPerceptron,wach,,0.0,,,,,,,,268.9125671386719,0.8468468468468469,,,,,,,,,,
DigitsDataset,MultilayerPerceptron,wach,,0.0,,,,,,,,196.89439797401428,0.2429906542056075,,,,,,,,,,
DigitsDataset,MultilayerPerceptron,DiCE,,1.0,0.0,,-804.4041,77.16776863165066,25.33575138593827,0.0211285069799152,1.902752177688329,178.1447880268097,1.0,0.0,0.1987612612612612,,25.33575138593827,64.30144385446229,25.33575138593827,,-93.82917,1.0803094,0.0924352971611683
DigitsDataset,MultilayerPerceptron,DiCE,,1.0,0.0,,-465.86353,61.41040893420493,23.18836958458992,0.0388285402570829,1.8468437371375044,159.96117687225342,1.0,0.0,0.1493524774774774,,23.18836958458992,46.317221239160666,23.18836958458992,,-93.21471,1.082217,0.0883075287017401
DigitsDataset,MultilayerPerceptron,DiCE,,1.0,0.0,,-520.6621,66.28844992152153,23.573963922230654,0.0285371966452714,1.870603968127645,165.03751397132874,1.0,0.0,0.1682477678571428,,23.573963922230654,52.95204634182342,23.573963922230654,,-94.007835,1.0834309,0.0832637739072678
DigitsDataset,MultilayerPerceptron,DiCE,,1.0,0.0,,-435.2024,69.21936845003317,23.98004815032801,0.0232379898058467,1.8677996276734092,173.1347939968109,1.0,0.0,0.1715934684684684,,23.98004815032801,56.49525079441551,23.98004815032801,,-92.32613,1.0722271,0.0858854822995481
DigitsDataset,MultilayerPerceptron,DiCE,,1.0,0.0,,-758.37274,63.41124084444225,22.759120846825727,0.0307023721607784,1.908866794327225,138.13869524002075,1.0,0.0,0.1603387850467289,,22.759120846825727,51.64251456123701,22.759120846825727,,-93.22197,1.0790462,0.0884918440650843
DigitsDataset,MultilayerPerceptron,RPPCEF_LOCAL,111,1.0,1.0,1.0,-103.147934,84.93448428966121,12.070863375605455,0.1039827253382244,1.2071594,19.760911226272583,1.0,0.0,1.0,,12.070863375605455,81.36652477367504,12.070863375605455,,-93.82917,1.0803094,0.0924352971611683
DigitsDataset,MultilayerPerceptron,RPPCEF_LOCAL,111,1.0,1.0,1.0,-101.373116,76.89932886225792,10.953513914403322,0.1093960733664126,1.2616732,18.42487120628357,1.0,0.0,1.0,,10.953513914403322,73.62839198756862,10.953513914403322,,-93.21471,1.082217,0.0883075287017401
DigitsDataset,MultilayerPerceptron,RPPCEF_LOCAL,112,1.0,1.0,1.0,-101.7568,82.03770369423546,11.718688338136124,0.1043994303672629,1.2211546,18.378549814224243,1.0,0.0,1.0,,11.718688338136124,76.89975159508842,11.718688338136124,,-94.007835,1.0834309,0.0832637739072678
DigitsDataset,MultilayerPerceptron,RPPCEF_LOCAL,111,1.0,1.0,1.0,-100.11828,80.08289371473687,11.453030204344127,0.1064679242020673,1.2225878,18.31577706336975,1.0,0.0,1.0,,11.453030204344127,74.53792987857852,11.453030204344127,,-92.32613,1.0722271,0.0858854822995481
DigitsDataset,MultilayerPerceptron,RPPCEF_LOCAL,107,1.0,1.0,1.0,-100.144844,75.97906139930171,10.8510120527968,0.1058726420938549,1.2158573,18.027985095977783,1.0,0.0,1.0,,10.8510120527968,71.74935520920798,10.8510120527968,,-93.22197,1.0790462,0.0884918440650843
