"Id","Creation Time","Tags","parameters/method","parameters/disc_model/model_name","parameters/dataset","parameters/counterfactuals/K","metrics/cf/K_vectors","parameters/counterfactuals/origin_class","metrics/cf/valid_cf_disc","metrics/cf/flow_prob_condition_acc","metrics/cf/cf_belongs_to_group","metrics/cf/plausibility","metrics/cf/flow_log_density_cfs","metrics/cf/dissimilarity_proximity_continuous_euclidean","metrics/cf/dissimilarity_proximity_continuous_manhatan","metrics/cf/isolation_forest_scores_cfs","metrics/cf/lof_scores_cfs"
"COUN-7098","2024-05-19 13:17:37","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultilayerPerceptron","WineDataset","4","3.0","2","1.0","1.0","1.0","0.6218803203522948","6.993452548980713","0.6513699439977116","2.0793219862040133","0.05734698219533855","1.0769588947296143"
"COUN-7097","2024-05-19 13:17:17","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultilayerPerceptron","WineDataset","2","2.0","2","0.9090909361839294","1.0","1.0","0.5693619458671634","6.827166557312012","0.7036944750446434","2.2412470763083547","0.046226895751906166","1.0425636768341064"
"COUN-7096","2024-05-19 13:17:16","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","LogisticRegression","MoonsDataset","4","4.0","1","0.9130434989929199","0.7047619223594666","1.0","0.043569407002875774","0.8951599597930908","0.4039253033864004","0.5635241634944188","0.007211678483438405","1.2011698484420776"
"COUN-7095","2024-05-19 13:17:11","[""Q1_log_prob_threshold"",""GCE"",""19.05"",""plausability"",""k_ablation""]","GCE","MultinomialLogisticRegression","BlobsDataset","6","6.0","1","1.0","0.9200000166893005","0.99","0.013774518620385716","2.661527633666992","0.4133371281529756","0.5778818067908287","0.02541191456138048","1.0732969045639038"
"COUN-7094","2024-05-19 13:17:04","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultilayerPerceptron","WineDataset","1","1.0","2","1.0","1.0","1.0","0.6089439258221087","6.785048007965088","0.7013418209126379","2.2443558727856727","0.0547080978061004","1.0652059316635132"
"COUN-7093","2024-05-19 13:16:56","[""plausability"",""k_ablation"",""GCE"",""19.05"",""Q1_log_prob_threshold""]","GCE","LogisticRegression","LawDataset","50","45.0","0","1.0","0.9908257126808167","1.0","0.04618053399898121","2.148270606994629","0.3069968605304763","0.5183686256887169","0.04404532253257159","1.031022310256958"
"COUN-7092","2024-05-19 13:16:52","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","LogisticRegression","MoonsDataset","2","2.0","1","0.852173924446106","0.6020408272743225","1.0","0.05050632652548697","0.6082391142845154","0.3586710819681503","0.49929670474197413","0.007626013693341601","1.211618185043335"
"COUN-7091","2024-05-19 13:16:47","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultilayerPerceptron","WineDataset","10","7.0","1","1.0","0.9285714030265808","0.9285714285714286","0.5166006650265434","7.260591983795166","0.6857089061180046","2.2167427303003415","0.05722434834015027","1.065317988395691"
"COUN-7090","2024-05-19 13:16:33","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","LogisticRegression","MoonsDataset","1","1.0","1","0.8086956739425659","0.5483871102333069","1.0","0.055630966407670186","0.6372143626213074","0.359316169400823","0.5027597081917589","0.008787261047175983","1.2406883239746094"
"COUN-7089","2024-05-19 13:16:23","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultilayerPerceptron","WineDataset","8","7.0","1","1.0","0.9285714030265808","0.9285714285714286","0.4819010721446136","7.241530418395996","0.7573712771838021","2.304728331576501","0.06200003437725261","1.04509699344635"
"COUN-7088","2024-05-19 13:16:09","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","90","37.0","0","1.0","1.0","1.0","0.029844852644980036","1.1250509023666382","0.4126523302835994","0.5444725215567422","0.013818750978170508","1.0911155939102173"
"COUN-7087","2024-05-19 13:15:53","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultilayerPerceptron","WineDataset","6","6.0","1","1.0","1.0","1.0","0.45728113926743647","7.676021575927734","0.7542746420931276","2.3735867781298503","0.06700116637332437","1.036690354347229"
"COUN-7086","2024-05-19 13:15:39","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","80","43.0","0","0.9902912378311157","1.0","1.0","0.028309968896247324","1.1283576488494873","0.416547183250465","0.5549493626184652","0.014900738151035415","1.1059290170669556"
"COUN-7085","2024-05-19 13:15:27","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","70","36.0","0","1.0","1.0","1.0","0.027458275079974608","1.1403425931930542","0.4138247645247246","0.5427802896131715","0.012870677597484883","1.0950287580490112"
"COUN-7084","2024-05-19 13:15:24","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultilayerPerceptron","WineDataset","4","4.0","1","1.0","1.0","1.0","0.49444972974596524","7.218799591064453","0.7210152069514099","2.220178291999868","0.06614173382347723","1.0508553981781006"
"COUN-7083","2024-05-19 13:15:24","[""Q1_log_prob_threshold"",""GCE"",""19.05"",""plausability"",""k_ablation""]","GCE","MultinomialLogisticRegression","BlobsDataset","4","4.0","1","1.0","0.8799999952316284","0.98","0.014160225263419153","2.562605381011963","0.4375147098031186","0.6133722978830337","0.018679382189383417","1.0685442686080933"
"COUN-7082","2024-05-19 13:15:14","[""Q1_log_prob_threshold"",""GCE"",""19.05"",""plausability"",""k_ablation""]","GCE","MultinomialLogisticRegression","BlobsDataset","2","2.0","1","1.0","0.9100000262260437","1.0","0.013692377309262678","2.8176445960998535","0.44307337139130337","0.623322144150734","0.034553488248361644","1.0485846996307373"
"COUN-7081","2024-05-19 13:15:07","[""plausability"",""k_ablation"",""GCE"",""19.05"",""Q1_log_prob_threshold""]","GCE","LogisticRegression","LawDataset","40","40.0","0","1.0","0.9954128265380859","1.0","0.044593680104356964","2.104462146759033","0.2549454896637909","0.42807509056335197","0.05104797850837958","1.0363107919692993"
"COUN-7080","2024-05-19 13:15:04","[""Q1_log_prob_threshold"",""GCE"",""19.05"",""plausability"",""k_ablation""]","GCE","MultinomialLogisticRegression","BlobsDataset","1","1.0","1","1.0","0.8999999761581421","1.0","0.014115786190668918","2.8460309505462646","0.4450364790098585","0.6252246427536011","0.0358601915700569","1.0482310056686401"
"COUN-7079","2024-05-19 13:14:44","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","60","31.0","0","1.0","1.0","1.0","0.02819994309126631","1.1726131439208984","0.40783339385711215","0.5375616268332427","0.012982767448854397","1.10536527633667"
"COUN-7078","2024-05-19 13:14:32","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","50","30.0","0","1.0","1.0","1.0","0.025923088687336057","1.1338261365890503","0.4226377455356713","0.5546456420378686","0.014520851366688051","1.0732316970825195"
"COUN-7077","2024-05-19 13:14:19","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","40","26.0","0","1.0","1.0","1.0","0.026038083692506004","1.0976914167404175","0.41235655764239537","0.550652982249363","0.01441010768548459","1.0867738723754883"
"COUN-7076","2024-05-19 13:14:14","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultilayerPerceptron","WineDataset","2","2.0","1","1.0","0.6428571343421936","0.9285714285714286","0.5907799605362227","5.2894110679626465","0.728632258262975","2.2138696759939194","0.03780541359952607","1.1455905437469482"
"COUN-7075","2024-05-19 13:14:07","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","30","21.0","0","1.0","1.0","1.0","0.022835771881851125","1.117491364479065","0.41891679266864906","0.558198201581927","0.014768536906644284","1.0805714130401611"
"COUN-7074","2024-05-19 13:14:03","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultilayerPerceptron","WineDataset","1","1.0","1","1.0","0.0714285746216774","1.0","0.6747759108927004","1.9454772472381592","0.5646219048581967","1.6386651753314905","0.029814336349883702","1.1894042491912842"
"COUN-7073","2024-05-19 13:13:51","[""plausability"",""k_ablation"",""GCE"",""19.05"",""Q1_log_prob_threshold""]","GCE","LogisticRegression","LawDataset","30","30.0","0","1.0","0.9770641922950745","0.9954128440366973","0.045142595974304096","2.1202003955841064","0.2973678905649882","0.5040561243413239","0.04455758364331902","1.029513955116272"
"COUN-7072","2024-05-19 13:13:38","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","20","18.0","0","0.9807692170143127","1.0","1.0","0.02487598052566058","1.172148585319519","0.4325748327556333","0.5708881417750472","0.015613871409408743","1.0562831163406372"
"COUN-7071","2024-05-19 13:13:38","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultilayerPerceptron","WineDataset","10","8.0","0","1.0","1.0","1.0","0.5650855896614172","7.842648983001709","0.6298208853558281","2.054324904611955","0.06563945813346728","1.0546420812606812"
"COUN-7070","2024-05-19 13:13:16","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultilayerPerceptron","WineDataset","8","6.0","0","1.0","1.0","1.0","0.5512497717747781","7.416805267333984","0.6952102489092596","2.241814702283591","0.0603820627878169","1.0539069175720215"
"COUN-7069","2024-05-19 13:13:09","[""Q1_log_prob_threshold"",""GCE"",""19.05"",""plausability"",""k_ablation""]","GCE","MultinomialLogisticRegression","BlobsDataset","100","20.0","0","1.0","0.9900000095367432","0.98","0.010474742463712336","2.9592254161834717","0.44882312143548736","0.626349780857563","0.02379297164133657","1.0439549684524536"
"COUN-7068","2024-05-19 13:12:54","[""Q1_log_prob_threshold"",""GCE"",""19.05"",""plausability"",""k_ablation""]","GCE","MultinomialLogisticRegression","BlobsDataset","90","20.0","0","1.0","0.9800000190734863","1.0","0.010951952448060014","3.0489163398742676","0.4666771890874376","0.6544275477528572","0.02603808416164376","1.0326722860336304"
"COUN-7067","2024-05-19 13:12:46","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultilayerPerceptron","WineDataset","6","4.0","0","1.0","1.0","1.0","0.557838675834897","8.802842140197754","0.6531060619313657","2.06582418596372","0.07445423875821107","1.0383001565933228"
"COUN-7066","2024-05-19 13:12:28","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","10","10.0","0","0.9902912378311157","1.0","0.9902912621359223","0.04157088977419917","1.181542992591858","0.44093046600362135","0.5898877262325007","0.008493414718906668","1.1882914304733276"
"COUN-7065","2024-05-19 13:12:24","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultilayerPerceptron","WineDataset","4","4.0","0","1.0","1.0","1.0","0.5697365959725503","7.169576168060303","0.6186862107460588","2.0139163417431214","0.05423968368536292","1.0701919794082642"
"COUN-7064","2024-05-19 13:12:21","[""Q1_log_prob_threshold"",""GCE"",""19.05"",""plausability"",""k_ablation""]","GCE","MultinomialLogisticRegression","BlobsDataset","80","20.0","0","1.0","1.0","1.0","0.010407669144451084","3.018618583679199","0.4566994271757096","0.6397517746686936","0.026337458087454135","1.0299745798110962"
"COUN-7063","2024-05-19 13:12:11","[""plausability"",""k_ablation"",""GCE"",""19.05"",""Q1_log_prob_threshold""]","GCE","LogisticRegression","LawDataset","20","20.0","0","1.0","0.963302731513977","0.9954128440366973","0.04652392167066455","2.063843011856079","0.2564059637698602","0.42839172971221284","0.049255761752472246","1.0363930463790894"
"COUN-7062","2024-05-19 13:12:06","[""Q1_log_prob_threshold"",""GCE"",""19.05"",""plausability"",""k_ablation""]","GCE","MultinomialLogisticRegression","BlobsDataset","70","20.0","0","1.0","0.9800000190734863","1.0","0.011780822165996439","2.9733757972717285","0.46851199205139094","0.6565395733714103","0.021356472538921045","1.0325604677200317"
"COUN-7061","2024-05-19 13:12:00","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultilayerPerceptron","WineDataset","2","2.0","0","1.0","1.0","1.0","0.5503338315485964","8.222756385803223","0.6373468728572141","2.055177623871714","0.06955455307136006","1.0438473224639893"
"COUN-7060","2024-05-19 13:11:39","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultilayerPerceptron","WineDataset","1","1.0","0","1.0","1.0","1.0","0.5582372330865176","7.574979782104492","0.6730312936248564","2.2124364812237522","0.06307043355473613","1.0605250597000122"
"COUN-7059","2024-05-19 13:11:30","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","8","8.0","0","1.0","0.9803921580314636","0.9607843137254902","0.04220566234325918","1.1155587434768677","0.4306251352933295","0.5808819175775474","0.01143165127862188","1.1854791641235352"
"COUN-7058","2024-05-19 13:11:07","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultinomialLogisticRegression","WineDataset","10","6.0","2","1.0","1.0","1.0","0.5470287226977929","8.486625671386719","0.6920090103899715","2.232103566592559","0.06897919297882629","1.0312501192092896"
"COUN-7057","2024-05-19 13:10:54","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","6","6.0","0","0.9902912378311157","0.9509803652763367","0.9805825242718447","0.02706491265930213","1.1106595993041992","0.4529285308797564","0.6118524059785676","0.010386056251683581","1.106196641921997"
"COUN-7056","2024-05-19 13:10:37","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultinomialLogisticRegression","WineDataset","8","7.0","2","1.0","1.0","1.0","0.549718324125865","8.360677719116211","0.6873186967610192","2.223568914597854","0.06372111437234737","1.0383846759796143"
"COUN-7055","2024-05-19 13:10:24","[""Q1_log_prob_threshold"",""GCE"",""19.05"",""plausability"",""k_ablation""]","GCE","MultinomialLogisticRegression","BlobsDataset","60","19.0","0","1.0","0.9900000095367432","0.99","0.010489025248609635","2.854397773742676","0.43101422988089255","0.6017019227147102","0.021095352826831643","1.0525755882263184"
"COUN-7054","2024-05-19 13:10:11","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultinomialLogisticRegression","WineDataset","6","6.0","2","1.0","1.0","1.0","0.5647763160948707","8.220359802246094","0.692451025338395","2.2452871387358755","0.06573433000592706","1.0407968759536743"
"COUN-7053","2024-05-19 13:09:48","[""plausability"",""k_ablation"",""GCE"",""19.05"",""Q1_log_prob_threshold""]","GCE","LogisticRegression","LawDataset","10","10.0","0","1.0","0.9266055226325989","0.9954128440366973","0.05167510846520205","1.8372225761413574","0.2424367740630537","0.40264835348780004","0.046649528428456544","1.047426462173462"
"COUN-7052","2024-05-19 13:09:45","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultinomialLogisticRegression","WineDataset","4","4.0","2","1.0","1.0","1.0","0.5643749050008193","7.655174255371094","0.7379203969775224","2.2693905213382095","0.0614880222886383","1.0567491054534912"
"COUN-7051","2024-05-19 13:09:19","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultinomialLogisticRegression","WineDataset","2","2.0","2","1.0","1.0","1.0","0.5180216272090147","7.861065864562988","0.727936848394994","2.3445731302257626","0.06532742350042482","1.0354926586151123"
"COUN-7050","2024-05-19 13:09:15","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","4","4.0","0","0.9901960492134094","0.9108911156654358","0.9607843137254902","0.04339491714001965","0.9939225912094116","0.4204906526812093","0.5683029764493245","4.185016625532223E-4","1.1668148040771484"
"COUN-7049","2024-05-19 13:09:09","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultinomialLogisticRegression","WineDataset","1","1.0","2","1.0","0.699999988079071","1.0","0.5491194955981897","7.138250827789307","0.7657189621582353","2.3939870064612476","0.05888933315454035","1.0574134588241577"
"COUN-7048","2024-05-19 13:08:57","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultinomialLogisticRegression","WineDataset","10","7.0","1","1.0","1.0","1.0","0.47725412599281614","8.52542495727539","0.7643432959739095","2.4382339087980136","0.05296232171851271","1.0551190376281738"
"COUN-7047","2024-05-19 13:08:30","[""Q1_log_prob_threshold"",""GCE"",""19.05"",""plausability"",""k_ablation""]","GCE","MultinomialLogisticRegression","BlobsDataset","50","16.0","0","1.0","1.0","0.99","0.01118498237043759","2.9338769912719727","0.44290887800949846","0.6189749959111214","0.023299730338514308","1.0489596128463745"
"COUN-7046","2024-05-19 13:08:17","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultinomialLogisticRegression","WineDataset","8","7.0","1","1.0","1.0","0.9285714285714286","0.4743449913465767","8.555816650390625","0.7655878343821775","2.3341046840484654","0.060452266039625564","1.042417287826538"
"COUN-7045","2024-05-19 13:08:04","[""Q1_log_prob_threshold"",""GCE"",""19.05"",""plausability"",""k_ablation""]","GCE","MultinomialLogisticRegression","BlobsDataset","40","14.0","0","1.0","0.9800000190734863","1.0","0.0117181002874372","2.9688034057617188","0.4633323495546064","0.6488076227903367","0.022842441088450672","1.036270022392273"
"COUN-7044","2024-05-19 13:07:54","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultinomialLogisticRegression","WineDataset","6","6.0","1","1.0","0.9285714030265808","0.9285714285714286","0.4958744891787923","7.892131805419922","0.7982221660693846","2.4389633501746824","0.06027295040566917","1.046808123588562"
"COUN-7043","2024-05-19 13:07:41","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultinomialLogisticRegression","WineDataset","4","4.0","1","1.0","0.8571428656578064","0.9285714285714286","0.48700820535094763","7.745306491851807","0.8120576001835147","2.4753484249647175","0.05187954501510984","1.0562009811401367"
"COUN-7042","2024-05-19 13:07:40","[""plausability"",""k_ablation"",""GCE"",""19.05"",""Q1_log_prob_threshold""]","GCE","LogisticRegression","LawDataset","8","8.0","0","1.0","0.8853210806846619","0.9908256880733946","0.04980296801234574","1.8244184255599976","0.23376268918153423","0.3827240165288842","0.04696906815810239","1.0506657361984253"
"COUN-7041","2024-05-19 13:07:32","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","2","2.0","0","0.9803921580314636","0.8100000023841858","0.9607843137254902","0.04534112137929856","0.8725510239601135","0.4067736600921181","0.5281620300398209","-0.0037551377117911954","1.2253661155700684"
"COUN-7040","2024-05-19 13:07:19","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","1","1.0","0","0.8500000238418579","0.7764706015586853","1.0","0.0426348551470011","0.2708946168422699","0.38773215676917894","0.5482960834222681","-0.008406752357624196","1.3154908418655396"
"COUN-7039","2024-05-19 13:07:03","[""plausability"",""k_ablation"",""GCE"",""19.05"",""Q1_log_prob_threshold""]","GCE","LogisticRegression","LawDataset","6","6.0","0","0.9954128265380859","0.8387096524238586","1.0","0.05061221629547525","1.9227038621902466","0.3034332113963927","0.5090354634663476","0.034801493150813254","1.0542676448822021"
"COUN-7038","2024-05-19 13:06:50","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","LogisticRegression","MoonsDataset","90","38.0","0","1.0","0.9777777791023254","1.0","0.04652794955117252","1.0379223823547363","0.3823957159384324","0.5259848766675633","0.010970599913252338","1.202399730682373"
"COUN-7037","2024-05-19 13:06:38","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultinomialLogisticRegression","WineDataset","2","2.0","1","1.0","0.3571428656578064","0.7857142857142857","0.5473454207367588","5.660330772399902","0.7948797523947347","2.3575780987739563","0.03153260029499827","1.134029507637024"
"COUN-7036","2024-05-19 13:06:32","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","LogisticRegression","MoonsDataset","80","30.0","0","1.0","0.9888888597488403","1.0","0.04332393428363151","1.0422242879867554","0.38934935375910534","0.5322973916746883","0.013256900681185275","1.1836624145507812"
"COUN-7035","2024-05-19 13:06:27","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultinomialLogisticRegression","WineDataset","1","1.0","1","1.0","0.0714285746216774","1.0","0.6378922755829954","0.16656248271465302","0.6635931199690649","2.128834684512445","0.01636286708914479","1.2245596647262573"
"COUN-7034","2024-05-19 13:06:25","[""plausability"",""k_ablation"",""GCE"",""19.05"",""Q1_log_prob_threshold""]","GCE","LogisticRegression","LawDataset","4","4.0","0","0.9908257126808167","0.8472222089767456","1.0","0.05240873189395675","1.8765238523483276","0.28601676242793417","0.4759275634186687","0.034161565188853764","1.0601279735565186"
"COUN-7033","2024-05-19 13:06:18","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","LogisticRegression","MoonsDataset","70","33.0","0","1.0","0.9777777791023254","1.0","0.0457377794777178","1.0465826988220215","0.38061702904257616","0.5238819377108788","0.011013233941014434","1.191569209098816"
"COUN-7032","2024-05-19 13:06:07","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultinomialLogisticRegression","WineDataset","10","7.0","0","1.0","1.0","1.0","0.5315237693580402","8.106249809265137","0.6178770202447851","2.0726258110565445","0.061042934495976475","1.0374373197555542"
"COUN-7031","2024-05-19 13:06:03","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","LogisticRegression","MoonsDataset","60","30.0","0","1.0","0.9777777791023254","1.0","0.04501325450825889","1.0125129222869873","0.3741593219448028","0.5126148965442553","0.011910278948483606","1.1793920993804932"
"COUN-7030","2024-05-19 13:05:57","[""Q1_log_prob_threshold"",""GCE"",""19.05"",""plausability"",""k_ablation""]","GCE","MultinomialLogisticRegression","BlobsDataset","30","12.0","0","1.0","1.0","0.99","0.013163789556351745","2.752833366394043","0.4560859894376131","0.637333474457264","0.01101153724159675","1.0550750494003296"
"COUN-7029","2024-05-19 13:05:50","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","LogisticRegression","MoonsDataset","50","31.0","0","1.0","1.0","1.0","0.0423322879763957","1.0325433015823364","0.37917422423876024","0.5223494479872494","0.012544700864211198","1.1700677871704102"
"COUN-7028","2024-05-19 13:05:38","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultinomialLogisticRegression","WineDataset","8","5.0","0","1.0","1.0","1.0","0.5496779567392419","8.023860931396484","0.588909115678768","1.9317901719671984","0.06274676676821068","1.0302373170852661"
"COUN-7027","2024-05-19 13:05:32","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","LogisticRegression","MoonsDataset","40","25.0","0","1.0","0.9444444179534912","1.0","0.04690961953728946","1.0369642972946167","0.3940874609880347","0.5426319868847107","0.009812150449230245","1.203096628189087"
"COUN-7026","2024-05-19 13:05:31","[""plausability"",""k_ablation"",""GCE"",""19.05"",""Q1_log_prob_threshold""]","GCE","LogisticRegression","LawDataset","2","2.0","0","0.9954128265380859","0.8294931054115295","1.0","0.05142600092973041","1.8578429222106934","0.2741132016325691","0.4593672787744878","0.0358901391660998","1.0589039325714111"
"COUN-7025","2024-05-19 13:05:23","[""Q1_log_prob_threshold"",""GCE"",""19.05"",""plausability"",""k_ablation""]","GCE","MultinomialLogisticRegression","BlobsDataset","20","9.0","0","1.0","1.0","1.0","0.011044289851301698","3.001120090484619","0.4500872584707951","0.6281926083564758","0.02609773113597934","1.0395573377609253"
"COUN-7024","2024-05-19 13:05:21","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultinomialLogisticRegression","WineDataset","6","6.0","0","1.0","1.0","1.0","0.5661899661100572","8.113819122314453","0.5948921915421793","1.9898903924040496","0.06351105251187344","1.0368436574935913"
"COUN-7023","2024-05-19 13:05:16","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","LogisticRegression","MoonsDataset","30","22.0","0","1.0","0.8777777552604675","1.0","0.04566688172097765","1.0338983535766602","0.39030000420709476","0.5379731138366171","0.009190899840837943","1.183659315109253"
"COUN-7022","2024-05-19 13:05:12","[""Q1_log_prob_threshold"",""GCE"",""19.05"",""plausability"",""k_ablation""]","GCE","MultinomialLogisticRegression","BlobsDataset","10","7.0","0","1.0","0.9800000190734863","1.0","0.011425074631963903","2.959609270095825","0.45956992315509043","0.6425703376531601","0.021460762586891762","1.0446714162826538"
"COUN-7021","2024-05-19 13:05:02","[""Q1_log_prob_threshold"",""GCE"",""19.05"",""plausability"",""k_ablation""]","GCE","MultinomialLogisticRegression","BlobsDataset","8","7.0","0","1.0","0.9700000286102295","1.0","0.010161777064682099","2.9981048107147217","0.45996933022850944","0.6417413786053657","0.02389728345355418","1.0400900840759277"
"COUN-7020","2024-05-19 13:05:00","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultinomialLogisticRegression","WineDataset","4","4.0","0","1.0","1.0","1.0","0.55101807070606","7.908817291259766","0.5907772872682838","1.9666083177241187","0.061408262176989546","1.0460220575332642"
"COUN-7019","2024-05-19 13:04:54","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","LogisticRegression","MoonsDataset","20","17.0","0","1.0","0.9333333373069763","1.0","0.04812365794472659","1.0345317125320435","0.39323613802194796","0.5395818655508466","0.008626932027079445","1.220249056816101"
"COUN-7018","2024-05-19 13:04:47","[""Q1_log_prob_threshold"",""GCE"",""19.05"",""plausability"",""k_ablation""]","GCE","MultinomialLogisticRegression","BlobsDataset","6","6.0","0","1.0","0.9800000190734863","1.0","0.010959952126647767","3.0016770362854004","0.446138899703853","0.6251108717918396","0.0267140659959571","1.034956455230713"
"COUN-7017","2024-05-19 13:04:38","[""Q1_log_prob_threshold"",""19.05"",""plausability"",""GCE"",""k_ablation""]","GCE","MultinomialLogisticRegression","WineDataset","2","2.0","0","1.0","1.0","1.0","0.5457625777829745","7.872095108032227","0.5926351605457169","1.989090147272994","0.06496455445197934","1.0311702489852905"
"COUN-7016","2024-05-19 13:04:37","[""plausability"",""19.05"",""k_ablation"",""Q1_log_prob_threshold"",""GCE""]","GCE","LogisticRegression","MoonsDataset","10","10.0","0","1.0","0.8666666746139526","1.0","0.04383049493127697","1.105539083480835","0.41577101153614837","0.5694257348594773","0.010174433836772856","1.1619229316711426"
