"Id","Creation Time","Tags","parameters/method","parameters/disc_model/model_name","parameters/dataset","metrics/cf/K_vectors","parameters/counterfactuals/origin_class","metrics/cf/valid_cf_disc","metrics/cf/flow_prob_condition_acc","metrics/cf/cf_belongs_to_group","metrics/cf/plausibility","metrics/cf/flow_log_density_cfs","metrics/cf/dissimilarity_proximity_continuous_euclidean","metrics/cf/dissimilarity_proximity_continuous_manhatan","metrics/cf/isolation_forest_scores_cfs","metrics/cf/lof_scores_cfs","parameters/counterfactuals/alpha","parameters/counterfactuals/alpha_k","parameters/counterfactuals/alpha_s"
"COUN-7970","2024-05-19 18:47:31","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","3.0","1","1.0","0.947826087474823","0.8869565217391304","0.036640282448230976","0.9929085373878479","0.40662548210321925","0.5548689348683895","0.01605760289517258","1.1214290857315063","10","10","1"
"COUN-8097","2024-05-19 19:36:28","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","8.0","1","0.991304337978363","0.9473684430122375","0.9478260869565217","0.029027489189956783","1.1487243175506592","0.4346733861972839","0.6009652136330771","0.01841847649180476","1.0849905014038086","1000","1000","1000"
"COUN-8168","2024-05-19 19:54:10","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","14.0","1","0.9223300814628601","0.9473684430122375","1.0","0.04806954880486749","1.011981725692749","0.47985377845417226","0.6667298949250069","-0.009681210297070893","1.2750040292739868","10","100","1000"
"COUN-8166","2024-05-19 19:53:35","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","31.0","1","0.9029126167297363","0.9462365508079529","1.0","0.0474034829214257","1.0192418098449707","0.48701792601165717","0.6674907155590312","-0.006752683021937727","1.2778143882751465","10","10","1000"
"COUN-8733","2024-05-19 22:48:58","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","LawDataset","3.0","0","1.0","0.9449541568756104","0.8990825688073395","0.050159118126446245","1.857430100440979","0.24509659067108164","0.4062455862145358","0.04883321275093533","1.0397906303405762","1000","1000","1"
"COUN-8376","2024-05-19 21:12:49","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","LawDataset","66.0","0","1.0","0.9449541568756104","1.0","0.050069028193668284","1.7608611583709717","0.19948970442103567","0.317043613847516","0.0510558492135209","1.0421932935714722","10","10","1000"
"COUN-7728","2024-05-19 17:26:57","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","6.0","0","1.0","0.9444444179534912","0.9666666666666667","0.040933601053501585","1.0016911029815674","0.4072487871688759","0.5676094023536684","0.004880952429190219","1.1981785297393799","100","10","1"
"COUN-7736","2024-05-19 17:31:23","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","11.0","0","1.0","0.9444444179534912","0.9777777777777777","0.048162368839187134","0.9916598200798035","0.3812882992561452","0.5290339143558715","0.007639753180503574","1.2459429502487183","100","10","10"
"COUN-7700","2024-05-19 17:18:55","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","22.0","0","1.0","0.9444444179534912","1.0","0.03824294295260403","0.8897724747657776","0.33034265170975124","0.44845720262835836","0.014596945983065022","1.151750922203064","10","1","10"
"COUN-7777","2024-05-19 17:48:19","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","12.0","0","1.0","0.9444444179534912","0.9888888888888889","0.04691087082099168","1.1374527215957642","0.42178306432853824","0.5785860126036115","0.009610731433667362","1.1935242414474487","1000","100","100"
"COUN-7719","2024-05-19 17:23:23","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","43.0","0","1.0","0.9444444179534912","1.0","0.03501612522581952","0.8902384638786316","0.342710338113263","0.46712109974533733","0.015900296863880593","1.1321941614151","10","1","1000"
"COUN-7840","2024-05-19 18:01:53","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","8.0","0","1.0","0.9411764740943909","0.9803921568627451","0.05799367835037776","0.9717695713043213","0.3542343952374445","0.4760447547556467","0.007223513217077426","1.189395546913147","10","10","10"
"COUN-8178","2024-05-19 19:58:52","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","1.0","1","0.9901960492134094","0.9405940771102905","1.0","0.037002387862447195","1.3321765661239624","0.5233287163320781","0.734284370637379","-0.008542504551641216","1.1767734289169312","100","1000","1"
"COUN-8184","2024-05-19 20:02:35","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","1.0","1","0.9805825352668762","0.9405940771102905","1.0","0.03803032768302837","1.2725636959075928","0.5175392287456504","0.7263158917735967","-0.009926438269609063","1.1878228187561035","100","1000","10"
"COUN-8262","2024-05-19 20:31:57","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","LawDataset","69.0","0","0.9954128265380859","0.940092146396637","1.0","0.0529016138581318","1.6970529556274414","0.19619141764824244","0.316059438966661","0.05117026771632188","1.0421812534332275","1","1","100"
"COUN-7689","2024-05-19 17:15:18","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","1.0","0","1.0","0.9399999976158142","1.0","0.014750141803018367","2.2859644889831543","0.36970282724278425","0.5178122985363006","6.757813743163699E-5","1.094105839729309","10","10","1"
"COUN-7949","2024-05-19 18:41:50","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","3.0","2","1.0","0.9399999976158142","1.0","0.0145969074779878","2.2983267307281494","0.5997553594726612","0.8259811009303667","-0.011807078399683984","1.1048089265823364","10","1000","1000"
"COUN-7740","2024-05-19 17:34:01","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","1.0","0","1.0","0.9399999976158142","1.0","0.012913733631847859","2.497347116470337","0.3821394167892774","0.5352308541536331","0.009955870166849214","1.0699442625045776","100","1000","100"
"COUN-7707","2024-05-19 17:20:41","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","5.0","0","1.0","0.9399999976158142","1.0","0.01401870454734658","2.2961864471435547","0.3713324611256047","0.5204066932201385","-4.5147223372964893E-4","1.0916602611541748","10","100","100"
"COUN-7947","2024-05-19 18:41:27","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","16.0","2","1.0","0.9399999976158142","1.0","0.012481274353789094","2.415269613265991","0.6043328259085895","0.833502236737404","-0.004909712232603916","1.091801643371582","10","100","1000"
"COUN-8070","2024-05-19 19:24:24","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","1.0","0","1.0","0.9399999976158142","1.0","0.014346511523000791","2.450610399246216","0.3794621478165992","0.5318348729610443","0.007336915110628311","1.0801355838775635","100","1000","10"
"COUN-8035","2024-05-19 19:11:42","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","3.0","0","1.0","0.9399999976158142","1.0","0.01863972831469225","2.2029800415039062","0.36231218376046265","0.5088719373941422","-0.002634675941748339","1.1031360626220703","1","1000","1000"
"COUN-7702","2024-05-19 17:19:24","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","1.0","0","1.0","0.9399999976158142","1.0","0.014978867466245644","2.2790517807006836","0.36943517459450886","0.5174166166782379","-6.350574491331695E-5","1.0948872566223145","10","1000","10"
"COUN-8101","2024-05-19 19:38:13","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","1.0","0","1.0","0.9399999976158142","1.0","0.010753423983147539","2.928147554397583","0.44615893347166846","0.6252036994695663","0.02609663084018462","1.0336694717407227","1000","1000","100"
"COUN-7701","2024-05-19 17:18:58","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","1.0","0","1.0","0.9399999976158142","1.0","0.015156303756388783","2.2766871452331543","0.36909139251141343","0.516987142264843","-6.218177487634712E-4","1.0964057445526123","10","100","10"
"COUN-8024","2024-05-19 19:09:49","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","1.0","0","1.0","0.9399999976158142","1.0","0.01860476426534719","2.1947579383850098","0.3620257387441799","0.5082144621014595","-0.003597213961557289","1.1029893159866333","1","100","10"
"COUN-8117","2024-05-19 19:42:26","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","1.0","1","1.0","0.9399999976158142","1.0","0.01583913232133252","2.147641658782959","0.36851480954326093","0.5177980887889863","0.002831808862129704","1.110917091369629","1","10","1"
"COUN-8173","2024-05-19 19:56:24","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","2.0","1","1.0","0.9399999976158142","0.96","0.013099143973385846","2.4850242137908936","0.38428549648675975","0.5378288397192955","0.01664198355797493","1.0873874425888062","100","100","1"
"COUN-8229","2024-05-19 20:21:09","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","2.0","1","1.0","0.9399999976158142","0.98","0.013657337962040049","2.661294460296631","0.3976524148028722","0.5552123358845711","0.02420221117906064","1.0804363489151","1000","1000","100"
"COUN-8198","2024-05-19 20:08:35","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","22.0","1","1.0","0.9399999976158142","1.0","0.011155121374006689","2.728428840637207","0.39595686154422116","0.5553022339940071","0.028533304097596926","1.0654518604278564","100","10","1000"
"COUN-8219","2024-05-19 20:17:49","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","2.0","1","1.0","0.9399999976158142","0.96","0.013849428948802645","2.4872429370880127","0.38951223035392885","0.547065604031086","0.014920294850657892","1.0808870792388916","1000","1000","10"
"COUN-7729","2024-05-19 17:27:29","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","5.0","0","1.0","0.9399999976158142","0.91","0.012823777708157465","2.5028598308563232","0.3953985594034725","0.5461415421962738","0.006434344435327765","1.0743792057037354","100","10","10"
"COUN-7764","2024-05-19 17:43:42","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","1.0","0","1.0","0.9399999976158142","1.0","0.01107233014939193","2.983290910720825","0.45703440126987643","0.6400858363509179","0.024336118074088087","1.038482427597046","1000","1000","10"
"COUN-7843","2024-05-19 18:03:32","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","2.0","1","1.0","0.9399999976158142","0.96","0.015298483398415361","2.498567581176758","0.3906030923340606","0.546410765349865","0.018833847513191667","1.0856190919876099","100","100","1"
"COUN-7921","2024-05-19 18:34:37","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","57.0","2","1.0","0.9399999976158142","1.0","0.01304532844194091","2.280708074569702","0.5833918025216294","0.8036191828385927","-0.013694731145582657","1.1011401414871216","1","1","1000"
"COUN-8045","2024-05-19 19:15:10","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","31.0","0","1.0","0.9399999976158142","1.0","0.01497819580167162","2.3888778686523438","0.36828526497494307","0.516856546998024","0.0026192988078325543","1.094980239868164","10","1","100"
"COUN-8243","2024-05-19 20:27:28","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","4.0","2","1.0","0.9399999976158142","1.0","0.018635941731222187","2.210793972015381","0.5851319686977259","0.8067045594588853","-0.020172370379378437","1.1225261688232422","1","10","10"
"COUN-8160","2024-05-19 19:52:01","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","1.0","1","1.0","0.9399999976158142","1.0","0.015057577691376372","2.2410225868225098","0.37396855492088127","0.525492351949215","0.0068941289567189925","1.1063103675842285","10","1000","100"
"COUN-8157","2024-05-19 19:51:04","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","12.0","1","1.0","0.9399999976158142","1.0","0.013811634682126962","2.3253090381622314","0.37234432554817376","0.5219908004999161","0.010849160369209371","1.0911798477172852","10","10","100"
"COUN-8175","2024-05-19 19:57:46","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","1.0","1","1.0","0.9399999976158142","1.0","0.01526880184812751","2.4561965465545654","0.38575949435526496","0.5420553305745125","0.014409460371695423","1.104604721069336","100","1000","1"
"COUN-7939","2024-05-19 18:39:34","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","11.0","2","1.0","0.9399999976158142","1.0","0.014123945239715998","2.3561441898345947","0.6012073580934029","0.8281742890016176","-0.008944116847209598","1.0990736484527588","10","10","100"
"COUN-7691","2024-05-19 17:15:43","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","1.0","0","1.0","0.9399999976158142","1.0","0.014212901445640701","2.3145737648010254","0.371438314574311","0.5201664105057716","0.0013323419459211","1.0921905040740967","10","100","1"
"COUN-7978","2024-05-19 18:52:24","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","5.0","2","1.0","0.9399999976158142","0.99","0.012698790624667134","2.680436372756958","0.6238091386880753","0.8585131026641466","0.009532938614295884","1.057910442352295","100","100","100"
"COUN-8042","2024-05-19 19:13:58","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","4.0","0","1.0","0.9399999976158142","1.0","0.015172407377922746","2.3506739139556885","0.3700448703725202","0.5205974742770195","0.0015464674891358448","1.0966711044311523","10","10","10"
"COUN-8182","2024-05-19 20:01:09","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","2.0","1","1.0","0.9399999976158142","0.98","0.014522807032534241","2.432121515274048","0.3841268065098031","0.5397564822435379","0.014231462131539483","1.0927032232284546","100","100","10"
"COUN-7693","2024-05-19 17:16:12","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","1.0","0","1.0","0.9399999976158142","1.0","0.014665613978115184","2.2889935970306396","0.3699428861764722","0.518050929903984","-1.0349651338300958E-4","1.0937594175338745","10","1000","1"
"COUN-7732","2024-05-19 17:30:06","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","1.0","0","1.0","0.9399999976158142","1.0","0.013029369111206819","2.508993625640869","0.3827899114336589","0.5361270597577095","0.010557827411270844","1.0688670873641968","100","1000","10"
"COUN-7772","2024-05-19 17:46:44","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","1.0","0","1.0","0.9399999976158142","1.0","0.011385679785663289","2.98176646232605","0.45757343288498675","0.6408410447835923","0.02417830691086162","1.038623332977295","1000","1000","100"
"COUN-7889","2024-05-19 18:24:09","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","2.0","1","1.0","0.9399999976158142","0.96","0.014796059908581934","2.5081043243408203","0.3912411618326946","0.547486118376255","0.01910526460374652","1.085905909538269","1000","1000","10"
"COUN-8141","2024-05-19 19:46:06","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","2.0","1","1.0","0.9399999976158142","0.96","0.014046792967589634","2.313169002532959","0.37485643948135006","0.5245685666799546","0.00932686479990135","1.1004146337509155","10","10","1"
"COUN-8162","2024-05-19 19:52:30","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","45.0","1","1.0","0.9399999976158142","1.0","0.014066788911392385","2.4193100929260254","0.37154106471636866","0.5202856677770614","0.0156658690557989","1.0741688013076782","10","1","1000"
"COUN-8271","2024-05-19 20:34:50","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","3.0","2","1.0","0.9399999976158142","1.0","0.017666668699307803","2.276829242706299","0.5902278014713894","0.8132220668927767","-0.016750996305611096","1.1122242212295532","10","100","100"
"COUN-8278","2024-05-19 20:36:50","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","3.0","2","1.0","0.9399999976158142","1.0","0.018278556965402048","2.271214246749878","0.5916861813637242","0.8144037322537042","-0.017929641351087332","1.1144918203353882","10","1000","1000"
"COUN-7726","2024-05-19 17:26:01","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","1.0","0","1.0","0.9399999976158142","1.0","0.012489778848717518","2.5136301517486572","0.38317942904412416","0.5366917061805725","0.009656040330364957","1.0714528560638428","100","1000","1"
"COUN-8048","2024-05-19 19:15:55","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","4.0","0","1.0","0.9399999976158142","1.0","0.016433301842985543","2.268312931060791","0.3674183373552243","0.5152588066458702","-2.5141149297314147E-6","1.0977106094360352","10","100","100"
"COUN-8058","2024-05-19 19:17:54","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","5.0","0","1.0","0.939393937587738","1.0","0.01616584794619825","2.282939910888672","0.36960297441337286","0.5182848316852493","6.300652656373831E-4","1.0945353507995605","10","1000","1000"
"COUN-7976","2024-05-19 18:50:27","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","24.0","1","1.0","0.939130425453186","1.0","0.02828390999844093","0.906342625617981","0.3626751701815306","0.4964816384483129","0.029511948415200415","1.0626856088638306","10","1","10"
"COUN-8087","2024-05-19 19:32:44","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","3.0","1","0.991304337978363","0.9385964870452881","0.9043478260869565","0.0346890370794619","1.1252397298812866","0.44614687609061243","0.6136780917918179","0.012535561873232194","1.1103154420852661","1000","1000","100"
"COUN-8199","2024-05-19 20:09:09","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","4.0","1","0.9509803652763367","0.938144326210022","1.0","0.0341846062880579","1.1994223594665527","0.5420062921664578","0.763460924270438","-0.01598090968479961","1.169356346130371","100","1000","1000"
"COUN-7984","2024-05-19 18:54:57","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","21.0","1","0.9652174115180969","0.9369369149208069","1.0","0.03596810864438006","0.9151430130004883","0.371278808742247","0.4986365905350393","0.024793568007213735","1.110168695449829","10","10","100"
"COUN-7771","2024-05-19 17:46:06","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","7.0","0","1.0","0.9333333373069763","0.9555555555555556","0.04422690939393978","1.0297125577926636","0.41329821245961235","0.5695967955540658","0.005541773295734396","1.2425692081451416","1000","100","10"
"COUN-7697","2024-05-19 17:17:07","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","5.0","0","1.0","0.9300000071525574","0.98","0.014470183285034143","2.345371723175049","0.3732433137300831","0.5204705524444581","0.002019831772716105","1.0835766792297363","10","10","10"
"COUN-7942","2024-05-19 18:40:18","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","1.0","2","1.0","0.9300000071525574","1.0","0.015057711275391121","2.336303949356079","0.6006729829681892","0.8274323759810067","-0.009541150633621159","1.1023170948028564","10","1000","100"
"COUN-8115","2024-05-19 19:41:59","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","5.0","1","1.0","0.9300000071525574","0.98","0.014597881690681385","2.2259585857391357","0.3701608252994455","0.5174257984757423","0.005764104283067703","1.1002637147903442","1","1","1"
"COUN-8253","2024-05-19 20:29:12","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","45.0","2","1.0","0.9300000071525574","1.0","0.018993106586055474","2.231656789779663","0.5737066122346342","0.7927925182715989","-0.02098878485545132","1.1301512718200684","1","10","1000"
"COUN-8034","2024-05-19 19:11:30","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","19.0","0","1.0","0.9300000071525574","1.0","0.018458890464400343","2.237406015396118","0.36178915561026515","0.5084108233451843","-0.0018621266869321984","1.098065972328186","1","100","1000"
"COUN-8260","2024-05-19 20:31:34","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","1.0","2","1.0","0.9300000071525574","1.0","0.018183248451921288","2.253925323486328","0.5894663163311609","0.8117442934052087","-0.018481151580123072","1.114112377166748","10","100","1"
"COUN-8246","2024-05-19 20:27:54","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","1.0","2","1.0","0.9300000071525574","1.0","0.018738714156273477","2.1975011825561523","0.5855960859216754","0.807224968506489","-0.0209974908294288","1.1208289861679077","1","1000","10"
"COUN-8240","2024-05-19 20:26:50","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","1.0","2","1.0","0.9300000071525574","1.0","0.018895253816957443","2.1917219161987305","0.58523972080257","0.80667483223835","-0.02129685144234475","1.1218739748001099","1","100","1"
"COUN-8285","2024-05-19 20:39:29","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","1.0","2","1.0","0.9300000071525574","1.0","0.014743684913388838","2.479062795639038","0.6047392634424686","0.8325772531167605","-0.005233794870168646","1.0918183326721191","100","1000","1"
"COUN-8291","2024-05-19 20:43:46","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","1.0","2","1.0","0.9300000071525574","1.0","0.014149914077482499","2.4941654205322266","0.6056462311716725","0.8338947744504549","-0.004606019386224566","1.0907087326049805","100","1000","10"
"COUN-7895","2024-05-19 18:27:05","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","2.0","1","1.0","0.9300000071525574","0.96","0.015593226474392033","2.487133264541626","0.3933414764941661","0.5532924687862396","0.017404491796055917","1.0740647315979004","1000","1000","100"
"COUN-7907","2024-05-19 18:32:23","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","1.0","2","1.0","0.9300000071525574","1.0","0.016297762769608613","2.209350347518921","0.5932231853822143","0.8173091862932779","-0.014991537641906132","1.1080535650253296","1","10","1"
"COUN-7931","2024-05-19 18:36:54","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","1.0","2","1.0","0.9300000071525574","1.0","0.015710076036268127","2.290797472000122","0.5980856726798781","0.823360532654915","-0.011997936484175211","1.105534315109253","10","100","1"
